528.0,1017.0,1193.0,1238.0,4898.0,4979.0
529.0,110.0,158.0,235.0,296.0,903.0
530.0,150.0,296.0,318.0,377.0,587.0
531.0,529.0,597.0,1085.0,44022.0,101741.0
532.0,205.0,219.0,250.0,260.0,304.0
533.0,165.0,1029.0,1210.0,2959.0,4993.0
534.0,52.0,527.0,805.0,1088.0,1688.0
535.0,780.0,1097.0,1240.0,1407.0,2028.0
536.0,58.0,353.0,364.0,367.0,2622.0
537.0,110.0,246.0,316.0,324.0,364.0
538.0,58.0,356.0,1252.0,2028.0,3114.0
539.0,30.0,1097.0,1393.0,2002.0,2023.0
540.0,4014.0,4280.0,6373.0,6942.0,7444.0
541.0,150.0,1270.0,1291.0,2571.0,2797.0
542.0,1208.0,1213.0,6743.0,8376.0,8970.0
543.0,2.0,74.0,104.0,225.0,296.0
544.0,63.0,232.0,247.0,869.0,910.0
545.0,213.0,264.0,372.0,480.0,665.0
546.0,19.0,104.0,150.0,344.0,4993.0
547.0,58.0,80.0,242.0,268.0,483.0
548.0,1097.0,1105.0,1196.0,1210.0,2028.0
549.0,14.0,924.0,1208.0,1213.0,2918.0
550.0,190.0,633.0,908.0,2959.0,4993.0
551.0,19.0,71.0,92.0,165.0,1566.0
552.0,353.0,608.0,1407.0,1704.0,2078.0
553.0,527.0,590.0,1097.0,1517.0,2081.0
554.0,1208.0,1221.0,2028.0,2312.0,3508.0
555.0,268.0,541.0,26776.0,31658.0,68358.0
556.0,110.0,160.0,587.0,589.0,780.0
557.0,274.0,1380.0,3409.0,3617.0,8522.0
558.0,88.0,318.0,1204.0,2231.0,3827.0
559.0,10.0,141.0,296.0,367.0,377.0
560.0,1876.0,2028.0,2617.0,2716.0,3877.0
561.0,543.0,1204.0,1673.0,3037.0,4191.0
562.0,24.0,588.0,595.0,902.0,1042.0
563.0,1221.0,1732.0,4886.0,6377.0,6539.0
564.0,101.0,123.0,482.0,3308.0,7841.0
565.0,296.0,1097.0,2959.0,4993.0,5952.0
566.0,1196.0,2571.0,5418.0,8665.0,33437.0
567.0,1036.0,1240.0,1580.0,1997.0,2012.0
568.0,185.0,1097.0,1240.0,1356.0,1372.0
569.0,10.0,150.0,260.0,296.0,434.0
570.0,2.0,318.0,587.0,1265.0,1270.0
571.0,347.0,369.0,1437.0,1663.0,3189.0
572.0,110.0,1393.0,1961.0,33794.0,34542.0
573.0,1.0,34.0,110.0,364.0,1252.0
574.0,1105.0,1252.0,1258.0,2044.0,2944.0
575.0,80.0,246.0,299.0,534.0,1372.0
576.0,2.0,44.0,224.0,3990.0,90376.0
577.0,653.0,720.0,745.0,783.0,914.0
578.0,608.0,1208.0,7293.0,68157.0,68954.0
579.0,785.0,1085.0,2959.0,4993.0,5952.0
580.0,483.0,1178.0,1224.0,33679.0,102445.0
581.0,349.0,596.0,616.0,1371.0,1608.0
582.0,1285.0,1302.0,2087.0,2090.0,2997.0
583.0,608.0,1208.0,7438.0,33679.0,33794.0
584.0,2.0,150.0,236.0,102445.0,156609.0
585.0,80.0,242.0,465.0,3089.0,5296.0
586.0,2.0,377.0,589.0,1580.0,2959.0
587.0,72.0,80.0,178.0,491.0,497.0
588.0,587.0,608.0,1407.0,1721.0,2028.0
589.0,1.0,2.0,160.0,1097.0,1580.0
590.0,608.0,1097.0,1240.0,1370.0,2028.0
591.0,318.0,1566.0,1806.0,2140.0,2791.0
592.0,185.0,216.0,442.0,1258.0,4993.0
593.0,3.0,318.0,736.0,802.0,1653.0
594.0,590.0,720.0,745.0,910.0,1208.0
595.0,25.0,132.0,270.0,367.0,480.0
596.0,103.0,265.0,268.0,1003.0,1963.0
597.0,21.0,88.0,208.0,2959.0,5296.0
598.0,543.0,1036.0,1252.0,1258.0,1449.0
599.0,145.0,317.0,585.0,832.0,1097.0
600.0,364.0,595.0,1299.0,1449.0,2036.0
601.0,2571.0,4848.0,6711.0,7482.0,33679.0
602.0,1.0,270.0,748.0,761.0,1407.0
603.0,242.0,268.0,377.0,1213.0,1225.0
604.0,349.0,1608.0,2011.0,2294.0,8253.0
605.0,524.0,1036.0,1208.0,1276.0,1948.0
606.0,1193.0,1208.0,1213.0,1265.0,2398.0
607.0,337.0,1231.0,3275.0,72641.0,102445.0
608.0,159.0,232.0,353.0,458.0,3089.0
609.0,103.0,178.0,299.0,366.0,64614.0
610.0,6708.0,8970.0,34319.0,51255.0,72226.0
611.0,150.0,318.0,364.0,587.0,8360.0
612.0,480.0,608.0,1225.0,7153.0,48738.0
613.0,608.0,1097.0,1208.0,1210.0,1221.0
614.0,80.0,341.0,497.0,903.0,3089.0
615.0,329.0,2080.0,2273.0,3256.0,6373.0
616.0,2.0,786.0,1097.0,1196.0,1210.0
617.0,1036.0,1367.0,2028.0,2372.0,2478.0
618.0,608.0,858.0,1179.0,1265.0,1407.0
619.0,1.0,58.0,356.0,608.0,1252.0
620.0,216.0,1287.0,2329.0,2336.0,3677.0
621.0,364.0,383.0,480.0,520.0,2959.0
622.0,527.0,1097.0,1105.0,1210.0,1393.0
623.0,587.0,608.0,2012.0,3285.0,3578.0
624.0,80.0,483.0,569.0,678.0,798.0
625.0,318.0,356.0,1247.0,2028.0,3897.0
626.0,434.0,457.0,480.0,948.0,1171.0
627.0,1208.0,1213.0,3785.0,3897.0,4492.0
628.0,4848.0,48082.0,55442.0,66097.0,66665.0
629.0,10.0,218.0,267.0,318.0,367.0
630.0,150.0,318.0,587.0,590.0,1208.0
631.0,165.0,593.0,1210.0,1252.0,1393.0
632.0,608.0,1240.0,1407.0,6539.0,33679.0
633.0,10.0,110.0,595.0,597.0,1721.0
634.0,1208.0,1213.0,1375.0,1683.0,1918.0
635.0,1097.0,1265.0,1407.0,2571.0,99114.0
636.0,213.0,296.0,748.0,1097.0,1289.0
637.0,337.0,924.0,1090.0,1094.0,3893.0
638.0,720.0,745.0,1148.0,1367.0,2134.0
639.0,58.0,103.0,218.0,356.0,1252.0
640.0,121.0,296.0,302.0,316.0,329.0
641.0,121.0,302.0,376.0,568.0,574.0
642.0,230.0,910.0,1120.0,1201.0,1204.0
643.0,1097.0,1198.0,1208.0,1210.0,1213.0
644.0,21.0,296.0,466.0,910.0,1097.0
645.0,317.0,2716.0,4148.0,4370.0,6016.0
646.0,10.0,21.0,318.0,2872.0,2959.0
647.0,238.0,257.0,380.0,1203.0,7841.0
648.0,1020.0,1219.0,1391.0,2710.0,5528.0
649.0,231.0,280.0,688.0,1097.0,1407.0
650.0,52.0,316.0,442.0,480.0,1917.0
651.0,1097.0,1210.0,1291.0,2115.0,2125.0
652.0,165.0,208.0,287.0,329.0,435.0
653.0,104.0,318.0,585.0,1148.0,1265.0
654.0,224.0,321.0,917.0,1610.0,1667.0
655.0,318.0,924.0,1215.0,1485.0,1517.0
656.0,1.0,11.0,34.0,364.0,7060.0
657.0,10.0,110.0,160.0,208.0,1407.0
658.0,1.0,95.0,246.0,587.0,733.0
659.0,10.0,434.0,558.0,586.0,831.0
660.0,720.0,5903.0,31685.0,37729.0,112171.0
661.0,497.0,1393.0,2571.0,3578.0,4993.0
662.0,160.0,590.0,1586.0,1721.0,2028.0
663.0,150.0,318.0,364.0,587.0,590.0
664.0,45.0,63.0,608.0,55267.0,70697.0
665.0,541.0,1907.0,2006.0,3448.0,3827.0
666.0,2.0,318.0,367.0,608.0,3506.0
667.0,103.0,299.0,376.0,469.0,633.0
668.0,858.0,1097.0,1407.0,3148.0,7841.0
669.0,1097.0,1196.0,1517.0,1923.0,2571.0
670.0,238.0,296.0,421.0,484.0,1097.0
671.0,587.0,1210.0,1721.0,7153.0,8360.0
